Date,Sector,Industry,CapGain
2023-04-06,Technology,Semiconductor Equipment & Materials,10960850.000000028
2023-04-06,Technology,Semiconductors,277059088.8000012
2023-04-06,Technology,Software - Application,216304952.34000015
2023-04-06,Technology,Software - Infrastructure,351030848.3300013
2023-04-06,Technology,Solar,-1405621.0000000517
2023-04-06,Utilities,Utilities - Diversified,2436816.000000006
2023-04-06,Utilities,Utilities - Independent Power Producers,273110.0000000045
2023-04-06,Utilities,Utilities - Regulated Electric,2614654.000000042
2023-04-06,Utilities,Utilities - Regulated Gas,-970021.9999999924
2023-04-06,Utilities,Utilities - Regulated Water,1949901.9999999937
2023-04-06,Utilities,Utilities - Renewable,1106237.9999999949
2023-04-06,bond,bond etf,472464703.5700014
2023-04-10,Basic Materials,Agricultural Inputs,18614312.629999965
2023-04-10,Basic Materials,Aluminum,2206760.000000012
2023-04-10,Basic Materials,Building Materials,5897215.600000003
2023-04-10,Basic Materials,Chemicals,7172129.000000004
2023-04-10,Basic Materials,Coking Coal,-1300053.0000000042
2023-04-10,Basic Materials,Copper,1320342.0000000263
2023-04-10,Basic Materials,Gold,2556145.80000006
2023-04-10,Basic Materials,Independent Oil & Gas,-2389.999999999949
2023-04-10,Basic Materials,Lumber & Wood Production,1015714.000000004
2023-04-10,Basic Materials,Other Industrial Metals & Mining,974202.0799999922
2023-04-10,Basic Materials,Other Precious Metals & Mining,742446.000000005
2023-04-10,Basic Materials,Paper & Paper Products,530514.0000000026
2023-04-10,Basic Materials,Silver,1160565.0000000028
2023-04-10,Basic Materials,Specialty Chemicals,39118468.64000001
2023-04-10,Basic Materials,Steel,17302652.00000002
2023-04-10,Communication Services,Advertising Agencies,3965391.7199999816
2023-04-10,Communication Services,Broadcasting,4096406.000000003
2023-04-10,Communication Services,Electronic Gaming & Multimedia,15273122.00000002
2023-04-10,Communication Services,Internet Content & Information,-16637979.300000248
2023-04-10,Communication Services,Publishing,1021064.8200000016
2023-04-10,Communication Services,Telecom Services,26727756.000000022
2023-04-10,Communication Services,bond etf,94372894.48000006
2023-04-10,Consumer Cyclical,Apparel Manufacturing,24408253.2
2023-04-10,Consumer Cyclical,Apparel Retail,32571812.99999997
2023-04-10,Consumer Cyclical,Auto & Truck Dealerships,19015315.250000007
2023-04-10,Consumer Cyclical,Auto Manufacturers,718504040.7199991
2023-04-10,Consumer Cyclical,Auto Parts,18931328.860000007
2023-04-10,Consumer Cyclical,Department Stores,12348033.00000003
2023-04-10,Consumer Cyclical,Footwear & Accessories,30393409.199999984
2023-04-10,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4927008.40000001
2023-04-10,Consumer Cyclical,Gambling,4409570.999999997
2023-04-10,Consumer Cyclical,Home Improvement Retail,28667895.000000063
2023-04-10,Consumer Cyclical,Internet Retail,92293961.96000028
2023-04-10,Consumer Cyclical,Leisure,12687227.67999998
2023-04-10,Consumer Cyclical,Lodging,3596147.1999999904
2023-04-10,Consumer Cyclical,Luxury Goods,4433317.999999995
2023-04-10,Consumer Cyclical,Packaging & Containers,-1759064.8699999982
2023-04-10,Consumer Cyclical,Personal Services,2340152.699999993
2023-04-10,Consumer Cyclical,Recreational Vehicles,9318205.32
2023-04-10,Consumer Cyclical,Residential Construction,10715740.000000004
2023-04-10,Consumer Cyclical,Resorts & Casinos,13373873.000000006
2023-04-10,Consumer Cyclical,Restaurants,29689130.999999885
2023-04-10,Consumer Cyclical,Specialty Retail,57158032.100000046
2023-04-10,Consumer Cyclical,Textile Manufacturing,374611.0000000004
2023-04-10,Consumer Cyclical,Travel Services,36788984.000000015
2023-04-10,Consumer Defensive,Beverages - Brewers,2785883.999999983
2023-04-10,Consumer Defensive,Beverages - Non-Alcoholic,2298469.9999999087
2023-04-10,Consumer Defensive,Beverages - Wineries & Distilleries,-1514231.3999999962
2023-04-10,Consumer Defensive,Confectioners,-1179643.9999999828
2023-04-10,Consumer Defensive,Discount Stores,47992102.99999989
2023-04-10,Consumer Defensive,Education & Training Services,-1915033.999999996
2023-04-10,Consumer Defensive,Farm Products,10290540.73999999
2023-04-10,Consumer Defensive,Food Distribution,3014972.999999982
2023-04-10,Consumer Defensive,Grocery Stores,5764401.000000004
2023-04-10,Consumer Defensive,Household & Personal Products,3339401.399999993
2023-04-10,Consumer Defensive,Packaged Foods,-1314472.1700000295
2023-04-10,Consumer Defensive,Tobacco,344744.1000000238
2023-04-10,Energy,Oil & Gas Drilling,2414383.9999999967
2023-04-10,Energy,Oil & Gas E&P,11079231.000000091
2023-04-10,Energy,Oil & Gas Equipment & Services,7925645.00000003
2023-04-10,Energy,Oil & Gas Integrated,5358710.180000011
2023-04-10,Energy,Oil & Gas Midstream,4276275.779999996
2023-04-10,Energy,Oil & Gas Refining & Marketing,24124721.00000001
2023-04-10,Energy,Thermal Coal,-716814.0000000016
2023-04-10,Energy,Uranium,1003592.9999999998
2023-04-10,Financial Services,Asset Management,22857679.000000022
2023-04-10,Financial Services,Banks - Diversified,62099936.99999998
2023-04-10,Financial Services,Banks - Regional,54419349.96000006
2023-04-10,Financial Services,Capital Markets,179176029.60000002
2023-04-10,Financial Services,Credit Services,30229608.00000001
2023-04-10,Financial Services,Financial Conglomerates,1352524.9999999956
2023-04-10,Financial Services,Financial Data & Stock Exchanges,65295450.99999999
2023-04-10,Financial Services,Insurance - Diversified,5289835.999999954
2023-04-10,Financial Services,Insurance - Life,10511397.99999999
2023-04-10,Financial Services,Insurance - Property & Casualty,6856728.800000004
2023-04-10,Financial Services,Insurance - Reinsurance,947526.000000002
2023-04-10,Financial Services,Insurance - Specialty,2304383.0000000037
2023-04-10,Financial Services,Insurance Brokers,-778198.999999991
2023-04-10,Financial Services,Mortgage Finance,1671899.799999997
2023-04-10,Financial Services,Shell Companies,47542.13999999892
2023-04-10,Healthcare,Biotechnology,-1888466.869999964
2023-04-10,Healthcare,Diagnostics & Research,24078790.82000004
2023-04-10,Healthcare,Drug Manufacturers - General,-16294920.000000078
2023-04-10,Healthcare,Drug Manufacturers - Specialty & Generic,18427359.330000028
2023-04-10,Healthcare,Health Information Services,6152753.469999998
2023-04-10,Healthcare,Healthcare Plans,14744651.259999834
2023-04-10,Healthcare,Medical Care Facilities,12325881.950000014
2023-04-10,Healthcare,Medical Devices,20975908.21000004
2023-04-10,Healthcare,Medical Distribution,1755515.9999999814
2023-04-10,Healthcare,Medical Instruments & Supplies,143114075.91000003
2023-04-10,Healthcare,Pharmaceutical Retailers,2002475.0000000189
2023-04-10,Industrials,Aerospace & Defense,40055909.38000007
2023-04-10,Industrials,Airlines,15217048.000000017
2023-04-10,Industrials,Airports & Air Services,920531.0000000014
2023-04-10,Industrials,Building Products & Equipment,28302602.380000014
2023-04-10,Industrials,Business Equipment & Supplies,102927.00000000007
2023-04-10,Industrials,Conglomerates,7127156.370000032
2023-04-10,Industrials,Consulting Services,7047038.99999997
2023-04-10,Industrials,Electrical Equipment & Parts,26439625.68999997
2023-04-10,Industrials,Engineering & Construction,20317795.79999997
2023-04-10,Industrials,Farm & Heavy Construction Machinery,40680005.99999994
2023-04-10,Industrials,Industrial Distribution,18488716.00000004
2023-04-10,Industrials,Infrastructure Operations,331429.9999999983
2023-04-10,Industrials,Integrated Freight & Logistics,24629617.999999963
2023-04-10,Industrials,Marine Shipping,5815593.079999986
2023-04-10,Industrials,Metal Fabrication,3348571.540000004
2023-04-10,Industrials,Pollution & Treatment Controls,1701281.999999999
2023-04-10,Industrials,Railroads,3496543.0000000373
2023-04-10,Industrials,Rental & Leasing Services,25005603.00000004
2023-04-10,Industrials,Security & Protection Services,-4153003.000000008
2023-04-10,Industrials,Specialty Business Services,6703310.119999998
2023-04-10,Industrials,Specialty Industrial Machinery,52081667.52000005
2023-04-10,Industrials,Staffing & Employment Services,8108225.819999968
2023-04-10,Industrials,Tools & Accessories,17680131.000000007
2023-04-10,Industrials,Trucking,20246451.00000001
2023-04-10,Industrials,Waste Management,2618251.0000000075
2023-04-10,Real Estate,REIT - Diversified,3342965.5000000345
2023-04-10,Real Estate,REIT - Healthcare Facilities,11742444.000000017
2023-04-10,Real Estate,REIT - Hotel & Motel,4072016.999999988
2023-04-10,Real Estate,REIT - Industrial,13969579.999999968
2023-04-10,Real Estate,REIT - Mortgage,-15593606.999999989
2023-04-10,Real Estate,REIT - Office,988460.000000001
2023-04-10,Real Estate,REIT - Residential,5065451.000000021
2023-04-10,Real Estate,REIT - Retail,3052666.400000005
2023-04-10,Real Estate,REIT - Specialty,23698600.000000007
2023-04-10,Real Estate,Real Estate - Development,12231.000000000064
2023-04-10,Real Estate,Real Estate - Diversified,263606.9999999977
2023-04-10,Real Estate,Real Estate Services,5308607.000000004
2023-04-10,Technology,Communication Equipment,20765301.26
2023-04-10,Technology,Computer Hardware,48485262.99999996
2023-04-10,Technology,Consumer Electronics,30251798.00000065
2023-04-10,Technology,Electronic Components,10243289.200000016
2023-04-10,Technology,Electronics & Computer Distribution,1503478.9999999956
2023-04-10,Technology,Information Technology Services,28221322.599999983
2023-04-10,Technology,Scientific & Technical Instruments,11888994.100000007
2023-04-10,Technology,Semiconductor Equipment & Materials,87101569.99999999
2023-04-10,Technology,Semiconductors,746874904.0000008
2023-04-10,Technology,Software - Application,177158950.4200001
2023-04-10,Technology,Software - Infrastructure,80103816.15000017
2023-04-10,Technology,Solar,46003073.40000001
2023-04-10,Utilities,Utilities - Diversified,5411741.99999998
2023-04-10,Utilities,Utilities - Independent Power Producers,2685640.000000015
2023-04-10,Utilities,Utilities - Regulated Electric,11567263.000000082
2023-04-10,Utilities,Utilities - Regulated Gas,3952978.999999988
2023-04-10,Utilities,Utilities - Regulated Water,1362520.999999978
2023-04-10,Utilities,Utilities - Renewable,3971171.999999989
2023-04-10,bond,bond etf,720448007.1600009
2023-04-11,Basic Materials,Agricultural Inputs,32826735.400000025
2023-04-11,Basic Materials,Aluminum,218219.99999999715
2023-04-11,Basic Materials,Building Materials,4413555.999999971
2023-04-11,Basic Materials,Chemicals,1805212.9999999776
2023-04-11,Basic Materials,Coking Coal,1473815.9999999905
2023-04-11,Basic Materials,Copper,2337894.9999999995
2023-04-11,Basic Materials,Gold,2961636.800000108
2023-04-11,Basic Materials,Independent Oil & Gas,28959.00000000012
2023-04-11,Basic Materials,Lumber & Wood Production,935943.9999999988
2023-04-11,Basic Materials,Other Industrial Metals & Mining,18552311.410000056
2023-04-11,Basic Materials,Other Precious Metals & Mining,1636722.0
2023-04-11,Basic Materials,Paper & Paper Products,323748.9999999989
2023-04-11,Basic Materials,Silver,-15425.999999999724
2023-04-11,Basic Materials,Specialty Chemicals,8474771.19999997
2023-04-11,Basic Materials,Steel,583085.0000000177
2023-04-11,Communication Services,Advertising Agencies,-4987041.88000001
2023-04-11,Communication Services,Broadcasting,1180207.0000000033
2023-04-11,Communication Services,Electronic Gaming & Multimedia,-4974178.199999968
2023-04-11,Communication Services,Internet Content & Information,-75425329.49999993
2023-04-11,Communication Services,Publishing,130558.6399999974
2023-04-11,Communication Services,Telecom Services,13808213.00000006
2023-04-11,Communication Services,bond etf,-28275902.09999993
2023-04-11,Consumer Cyclical,Apparel Manufacturing,6102175.360000001
2023-04-11,Consumer Cyclical,Apparel Retail,3867436.8000000087
2023-04-11,Consumer Cyclical,Auto & Truck Dealerships,43300891.94999984
2023-04-11,Consumer Cyclical,Auto Manufacturers,26633732.69999926
2023-04-11,Consumer Cyclical,Auto Parts,6083985.699999986
2023-04-11,Consumer Cyclical,Department Stores,-2212076.9999999925
2023-04-11,Consumer Cyclical,Footwear & Accessories,8023722.999999964
2023-04-11,Consumer Cyclical,"Furnishings, Fixtures & Appliances",7102873.960000007
2023-04-11,Consumer Cyclical,Gambling,3160834.9999999898
2023-04-11,Consumer Cyclical,Home Improvement Retail,3717171.999999953
2023-04-11,Consumer Cyclical,Internet Retail,-120637280.08999953
2023-04-11,Consumer Cyclical,Leisure,5177733.22
2023-04-11,Consumer Cyclical,Lodging,1774952.6999999918
2023-04-11,Consumer Cyclical,Luxury Goods,-362041.9999999907
2023-04-11,Consumer Cyclical,Packaging & Containers,-1591029.880000007
2023-04-11,Consumer Cyclical,Personal Services,58168796.8
2023-04-11,Consumer Cyclical,Recreational Vehicles,6336164.559999994
2023-04-11,Consumer Cyclical,Residential Construction,21639409.0
2023-04-11,Consumer Cyclical,Resorts & Casinos,-4932851.000000016
2023-04-11,Consumer Cyclical,Restaurants,48424524.9999999
2023-04-11,Consumer Cyclical,Specialty Retail,5052606.599999954
2023-04-11,Consumer Cyclical,Textile Manufacturing,63716.00000000064
2023-04-11,Consumer Cyclical,Travel Services,7044392.19999993
2023-04-11,Consumer Defensive,Beverages - Brewers,833902.0000000122
2023-04-11,Consumer Defensive,Beverages - Non-Alcoholic,-2757335.9999999944
2023-04-11,Consumer Defensive,Beverages - Wineries & Distilleries,5412994.800000007
2023-04-11,Consumer Defensive,Confectioners,-594610.9999999567
2023-04-11,Consumer Defensive,Discount Stores,5142970.999999962
2023-04-11,Consumer Defensive,Education & Training Services,4034874.999999995
2023-04-11,Consumer Defensive,Farm Products,7977717.209999998
2023-04-11,Consumer Defensive,Food Distribution,1728681.9999999984
2023-04-11,Consumer Defensive,Grocery Stores,-4626579.000000003
2023-04-11,Consumer Defensive,Household & Personal Products,2676367.200000028
2023-04-11,Consumer Defensive,Packaged Foods,3715580.489999993
2023-04-11,Consumer Defensive,Tobacco,1475893.4000000362
2023-04-11,Energy,Oil & Gas Drilling,282517.9999999959
2023-04-11,Energy,Oil & Gas E&P,29364008.00000009
2023-04-11,Energy,Oil & Gas Equipment & Services,11506622.000000017
2023-04-11,Energy,Oil & Gas Integrated,15715504.900000082
2023-04-11,Energy,Oil & Gas Midstream,5287623.220000066
2023-04-11,Energy,Oil & Gas Refining & Marketing,8125785.999999995
2023-04-11,Energy,Thermal Coal,166266.00000000518
2023-04-11,Energy,Uranium,72001.99999999942
2023-04-11,Financial Services,Asset Management,31793423.940000016
2023-04-11,Financial Services,Banks - Diversified,70674747.99999993
2023-04-11,Financial Services,Banks - Regional,17270114.800000045
2023-04-11,Financial Services,Capital Markets,140753160.10000005
2023-04-11,Financial Services,Credit Services,183672.99999996088
2023-04-11,Financial Services,Financial Conglomerates,2526966.000000009
2023-04-11,Financial Services,Financial Data & Stock Exchanges,52400879.99999987
2023-04-11,Financial Services,Insurance - Diversified,3964350.999999993
2023-04-11,Financial Services,Insurance - Life,6727141.999999966
2023-04-11,Financial Services,Insurance - Property & Casualty,5531203.000000043
2023-04-11,Financial Services,Insurance - Reinsurance,107160.00000000406
2023-04-11,Financial Services,Insurance - Specialty,3043544.0
2023-04-11,Financial Services,Insurance Brokers,3095446.9999999693
2023-04-11,Financial Services,Mortgage Finance,1883780.2499999977
2023-04-11,Financial Services,Shell Companies,53112.48999999908
2023-04-11,Healthcare,Biotechnology,96590134.24999993
2023-04-11,Healthcare,Diagnostics & Research,3180089.069999958
2023-04-11,Healthcare,Drug Manufacturers - General,-15621502.999999776
2023-04-11,Healthcare,Drug Manufacturers - Specialty & Generic,-3599097.360000014
2023-04-11,Healthcare,Health Information Services,7289999.420000003
2023-04-11,Healthcare,Healthcare Plans,27584774.000000305
2023-04-11,Healthcare,Medical Care Facilities,21229827.82999996
